SETTINGS,VALUE,,,
Filename,GW_vs_H+N_county,,,
Vote type,Raw,,,
Color type,Margin,,,
Isolate,AL AR FL GA KY LA MS MO NC OK SC TN TX VA,,,
Borders,FALSE,,,
Separator,FALSE,,,
,,,,
COLORS,VALUE,HEX,,
Orange,0,ffe6d5,,
Foster,ND,,,
Golden Valley,ND,,,
Grand Forks,ND,,,
Grant,ND,,,
Griggs,ND,,,
Hettinger,ND,,,
Kidder,ND,,,
LaMoure,ND,,,
Logan,ND,,,
McHenry,ND,,,
McIntosh,ND,,,
McKenzie,ND,,,
McLean,ND,,,
Mercer,ND,,,
Morton,ND,,,
Mountrail,ND,,,
Nelson,ND,,,
Oliver,ND,,,
Pembina,ND,,,
Pierce,ND,,,
Ramsey,ND,,,
Ransom,ND,,,
Renville,ND,,,
Richland,ND,,,
Rolette,ND,,,
Sargent,ND,,,
Sheridan,ND,,,
Sioux,ND,,,
Slope,ND,,,
Stark,ND,,,
Steele,ND,,,
Stutsman,ND,,,
Towner,ND,,,
Traill,ND,,,
Walsh,ND,,,
Ward,ND,,,
Wells,ND,,,
Williams,ND,,,
Adams,OH,,,
Allen,OH,,,
Ashland,OH,,,
Ashtabula,OH,,,
Athens,OH,,,
Auglaize,OH,,,
Belmont,OH,,,
Brown,OH,,,
Butler,OH,,,
Carroll,OH,,,
Champaign,OH,,,
Clark,OH,,,
Clermont,OH,,,
Clinton,OH,,,
Columbiana,OH,,,
Coshocton,OH,,,
Crawford,OH,,,
Cuyahoga,OH,,,
Darke,OH,,,
Defiance,OH,,,
Delaware,OH,,,
Erie,OH,,,
Fairfield,OH,,,
Fayette,OH,,,
Franklin,OH,,,
Fulton,OH,,,
Gallia,OH,,,
Geauga,OH,,,
Greene,OH,,,
Guernsey,OH,,,
Hamilton,OH,,,
Hancock,OH,,,
Hardin,OH,,,
Harrison,OH,,,
Henry,OH,,,
Highland,OH,,,
Hocking,OH,,,
Holmes,OH,,,
Huron,OH,,,
Jackson,OH,,,
Jefferson,OH,,,
Knox,OH,,,
Lake,OH,,,
Lawrence,OH,,,
Licking,OH,,,
Logan,OH,,,
Lorain,OH,,,
Lucas,OH,,,
Madison,OH,,,
Mahoning,OH,,,
Marion,OH,,,
Medina,OH,,,
Meigs,OH,,,
Mercer,OH,,,
Miami,OH,,,
Monroe,OH,,,
Montgomery,OH,,,
Morgan,OH,,,
Morrow,OH,,,
Muskingum,OH,,,
Noble,OH,,,
Ottawa,OH,,,
Paulding,OH,,,
Perry,OH,,,
Pickaway,OH,,,
Pike,OH,,,
Portage,OH,,,
Preble,OH,,,
Putnam,OH,,,
Richland,OH,,,
Ross,OH,,,
Sandusky,OH,,,
Scioto,OH,,,
Seneca,OH,,,
Shelby,OH,,,
Stark,OH,,,
Summit,OH,,,
Trumbull,OH,,,
Tuscarawas,OH,,,
Union,OH,,,
Van Wert,OH,,,
Vinton,OH,,,
Warren,OH,,,
Washington,OH,,,
Wayne,OH,,,
Williams,OH,,,
Wood,OH,,,
Wyandot,OH,,,
Adair,OK,1000,4426,5426
Alfalfa,OK,310,3537,3847
Atoka,OK,1613,2531,4144
Beaver,OK,339,2738,3077
Beckham,OK,1550,5289,6839
Blaine,OK,732,4321,5053
Bryan,OK,2264,5941,8205
Caddo,OK,1858,8924,10782
Canadian,OK,2525,9468,11993
Carter,OK,3414,10934,14348
Cherokee,OK,1866,6525,8391
Choctaw,OK,1751,3682,5433
Cimarron,OK,527,1558,2085
Cleveland,OK,4711,21063,25774
Coal,OK,625,1632,2257
Comanche,OK,5879,17286,23165
Cotton,OK,905,2208,3113
Craig,OK,1229,4784,6013
Creek,OK,3913,12085,15998
Custer,OK,936,7426,8362
Delaware,OK,1402,5297,6699
Dewey,OK,540,2281,2821
Ellis,OK,426,2134,2560
Garfield,OK,3011,20172,23183
Garvin,OK,2670,7631,10301
Grady,OK,2117,9002,11119
Grant,OK,437,3450,3887
Greer,OK,830,2644,3474
Harmon,OK,403,1741,2144
Harper,OK,353,2001,2354
Haskell,OK,1013,3079,4092
Hughes,OK,1170,4475,5645
Jackson,OK,1786,5619,7405
Jefferson,OK,701,2408,3109
Johnston,OK,974,2264,3238
Kay,OK,2809,18782,21591
Kingfisher,OK,720,4784,5504
Kiowa,OK,957,4637,5594
Latimer,OK,892,2441,3333
Le Flore,OK,3345,7620,10965
Lincoln,OK,1969,6159,8128
Logan,OK,1689,6468,8157
Love,OK,766,1608,2374
McClain,OK,1647,3889,5536
McCurtain,OK,2880,5739,8619
McIntosh,OK,1254,3291,4545
Major,OK,357,3144,3501
Marshall,OK,986,2400,3386
Mayes,OK,2431,7115,9546
Murray,OK,1027,3227,4254
Muskogee,OK,4596,18084,22680
Noble,OK,618,4323,4941
Nowata,OK,1080,3430,4510
Okfuskee,OK,981,3463,4444
Oklahoma,OK,33834,153607,187441
Okmulgee,OK,2728,10798,13526
Osage,OK,2407,9418,11825
Ottawa,OK,1421,9820,11241
Pawnee,OK,990,3780,4770
Payne,OK,2475,15349,17824
Pittsburg,OK,3726,10090,13816
Pontotoc,OK,2425,8452,10877
Pottawatomie,OK,3873,13620,17493
Pushmataha,OK,1287,2457,3744
Roger Mills,OK,610,1822,2432
Rogers,OK,3141,7296,10437
Seminole,OK,2142,7600,9742
Sequoyah,OK,2158,5415,7573
Stephens,OK,3566,10757,14323
Texas,OK,954,4905,5859
Tillman,OK,1376,3519,4895
Tulsa,OK,28443,114224,142667
Wagoner,OK,2262,5370,7632
Washington,OK,3091,17453,20544
Washita,OK,858,4363,5221
Woods,OK,517,4888,5405
Woodward,OK,663,5192,5855
Baker,OR,,,
Benton,OR,,,
Clackamas,OR,,,
Clatsop,OR,,,
Columbia,OR,,,
Coos,OR,,,
Crook,OR,,,
Curry,OR,,,
Deschutes,OR,,,
Douglas,OR,,,
Gilliam,OR,,,
Grant,OR,,,
Harney,OR,,,
Hood River,OR,,,
Jackson,OR,,,
Jefferson,OR,,,
Josephine,OR,,,
Klamath,OR,,,
Lake,OR,,,
Lane,OR,,,
Lincoln,OR,,,
Linn,OR,,,
Malheur,OR,,,
Marion,OR,,,
Morrow,OR,,,
Multnomah,OR,,,
Polk,OR,,,
Sherman,OR,,,
Tillamook,OR,,,
Umatilla,OR,,,
Union,OR,,,
Wallowa,OR,,,
Wasco,OR,,,
Washington,OR,,,
Wheeler,OR,,,
Yamhill,OR,,,
Adams,PA,,,
Allegheny,PA,,,
Armstrong,PA,,,
Beaver,PA,,,
Bedford,PA,,,
Berks,PA,,,
Blair,PA,,,
Bradford,PA,,,
Bucks,PA,,,
Butler,PA,,,
Cambria,PA,,,
Cameron,PA,,,
Carbon,PA,,,
Centre,PA,,,
Chester,PA,,,
Clarion,PA,,,
Clearfield,PA,,,
Clinton,PA,,,
Columbia,PA,,,
Crawford,PA,,,
Cumberland,PA,,,
Dauphin,PA,,,
Delaware,PA,,,
Elk,PA,,,
Erie,PA,,,
Fayette,PA,,,
Forest,PA,,,
Franklin,PA,,,
Fulton,PA,,,
Greene,PA,,,
Huntingdon,PA,,,
Indiana,PA,,,
Jefferson,PA,,,
Juniata,PA,,,
Lackawanna,PA,,,
Lancaster,PA,,,
Lawrence,PA,,,
Lebanon,PA,,,
Lehigh,PA,,,
Luzerne,PA,,,
Lycoming,PA,,,
McKean,PA,,,
Mercer,PA,,,
Mifflin,PA,,,
Monroe,PA,,,
Montgomery,PA,,,
Montour,PA,,,
Northampton,PA,,,
Northumberland,PA,,,
Perry,PA,,,
Philadelphia,PA,,,
Pike,PA,,,
Potter,PA,,,
Schuylkill,PA,,,
Snyder,PA,,,
Somerset,PA,,,
Sullivan,PA,,,
Susquehanna,PA,,,
Tioga,PA,,,
Union,PA,,,
Venango,PA,,,
Warren,PA,,,
Washington,PA,,,
Wayne,PA,,,
Westmoreland,PA,,,
Wyoming,PA,,,
York,PA,,,
Bristol,RI,,,
Kent,RI,,,
Newport,RI,,,
Providence,RI,,,
Washington,RI,,,
Abbeville,SC,3201,2638,5839
Aiken,SC,8815,18583,27398
Allendale,SC,820,2535,3355
Anderson,SC,12384,10879,23263
Bamberg,SC,1618,3172,4790
Barnwell,SC,2351,3565,5916
Beaufort,SC,1498,6723,8221
Berkeley,SC,4808,9110,13918
Calhoun,SC,978,2101,3079
Charleston,SC,13255,42625,55880
Cherokee,SC,5642,4851,10493
Chester,SC,2762,5727,8489
Chesterfield,SC,4324,5744,10068
Clarendon,SC,2097,5807,7904
Colleton,SC,2670,5475,8145
Darlington,SC,5231,8750,13981
Dillon,SC,2132,4574,6706
Dorchester,SC,3539,7209,10748
Edgefield,SC,1006,2913,3919
Fairfield,SC,1336,4630,5966
Florence,SC,7642,16996,24638
Georgetown,SC,2642,7379,10021
Greenville,SC,15241,44580,59821
Greenwood,SC,6024,8632,14658
Hampton,SC,1452,3778,5230
Horry,SC,6701,7848,14549
Jasper,SC,1081,2035,3116
Kershaw,SC,3960,6618,10578
Lancaster,SC,4886,8025,12911
Laurens,SC,4279,7829,12108
Lee,SC,2113,3370,5483
Lexington,SC,8907,16262,25169
McCormick,SC,757,1454,2211
Marion,SC,1484,5333,6817
Marlboro,SC,2140,4318,6458
Newberry,SC,3734,6982,10716
Oconee,SC,4742,4627,9369
Orangeburg,SC,7144,14115,21259
Pickens,SC,4424,8889,13313
Richland,SC,7030,44413,51445
Saluda,SC,2136,2666,4802
Spartanburg,SC,17346,29650,46996
Sumter,SC,4754,11554,16308
Union,SC,4590,5282,9872
Williamsburg,SC,2652,8135,10787
York,SC,7102,13167,20269
Aurora,SD,,,
Beadle,SD,,,
Bennett,SD,,,
Bon Homme,SD,,,
Brookings,SD,,,
Brown,SD,,,
Brule,SD,,,
Buffalo,SD,,,
Butte,SD,,,
Campbell,SD,,,
Charles Mix,SD,,,
Clark,SD,,,
Clay,SD,,,
Codington,SD,,,
Corson,SD,,,
Custer,SD,,,
Davison,SD,,,
Day,SD,,,
Deuel,SD,,,
Dewey,SD,,,
Douglas,SD,,,
Edmunds,SD,,,
Fall River,SD,,,
Faulk,SD,,,
Grant,SD,,,
Gregory,SD,,,
Haakon,SD,,,
Hamlin,SD,,,
Hand,SD,,,
Hanson,SD,,,
Harding,SD,,,
Hughes,SD,,,
Hutchinson,SD,,,
Hyde,SD,,,
Jackson,SD,,,
Jerauld,SD,,,
Jones,SD,,,
Kingsbury,SD,,,
Lake,SD,,,
Lawrence,SD,,,
Lincoln,SD,,,
Lyman,SD,,,
McCook,SD,,,
McPherson,SD,,,
Marshall,SD,,,
Meade,SD,,,
Mellette,SD,,,
Miner,SD,,,
Minnehaha,SD,,,
Moody,SD,,,
Oglala Lakota,SD,,,
Pennington,SD,,,
Perkins,SD,,,
Potter,SD,,,
Roberts,SD,,,
Sanborn,SD,,,
Spink,SD,,,
Stanley,SD,,,
Sully,SD,,,
Todd,SD,,,
Tripp,SD,,,
Turner,SD,,,
Union,SD,,,
Walworth,SD,,,
Yankton,SD,,,
Ziebach,SD,,,
Anderson,TN,4323,17431,21754
Bedford,TN,4099,4286,8385
Benton,TN,2255,2527,4782
Bledsoe,TN,732,2434,3166
Blount,TN,4407,17929,22336
Bradley,TN,4159,9686,13845
Campbell,TN,1367,6292,7659
Cannon,TN,1464,1589,3053
Carroll,TN,3298,5689,8987
Carter,TN,3009,11627,14636
Cheatham,TN,2497,1447,3944
Chester,TN,2037,2257,4294
Claiborne,TN,775,4415,5190
Clay,TN,451,1481,1932
Cocke,TN,1159,6595,7754
Coffee,TN,4794,6377,11171
Crockett,TN,2865,1635,4500
Cumberland,TN,1469,4543,6012
Davidson,TN,47889,88718,136607
Decatur,TN,1544,2286,3830
DeKalb,TN,1516,2379,3895
Dickson,TN,3475,3325,6800
Dyer,TN,5842,4859,10701
Fayette,TN,2570,2976,5546
Fentress,TN,808,2697,3505
Franklin,TN,4939,4189,9128
Gibson,TN,7233,8055,15288
Giles,TN,3966,3467,7433
Grainger,TN,596,3549,4145
Greene,TN,2753,10904,13657
Grundy,TN,1642,1925,3567
Hamblen,TN,2259,8772,11031
Hamilton,TN,32080,52743,84823
Hancock,TN,236,1807,2043
Hardeman,TN,2924,2880,5804
Hardin,TN,2325,4063,6388
Hawkins,TN,1798,8430,10228
Haywood,TN,2757,2861,5618
Henderson,TN,2086,4821,6907
Henry,TN,3439,5217,8656
Hickman,TN,2473,1912,4385
Houston,TN,941,868,1809
Humphreys,TN,2095,2257,4352
Jackson,TN,908,1795,2703
Jefferson,TN,1199,6988,8187
Johnson,TN,375,3557,3932
Knox,TN,18277,71730,90007
Lake,TN,1262,1146,2408
Lauderdale,TN,3566,3188,6754
Lawrence,TN,3993,6534,10527
Lewis,TN,997,1543,2540
Lincoln,TN,4214,3015,7229
Loudon,TN,1996,5880,7876
McMinn,TN,2535,8987,11522
McNairy,TN,2872,4356,7228
Macon,TN,1041,2703,3744
Madison,TN,9420,11660,21080
Marion,TN,2784,3620,6404
Marshall,TN,3379,2729,6108
Maury,TN,8148,6449,14597
Meigs,TN,442,1222,1664
Monroe,TN,1222,7675,8897
Montgomery,TN,5638,8786,14424
Moore,TN,856,570,1426
Morgan,TN,1028,2771,3799
Obion,TN,4680,4655,9335
Overton,TN,1176,2850,4026
Perry,TN,784,1245,2029
Pickett,TN,199,1289,1488
Polk,TN,754,3262,4016
Putnam,TN,3073,7234,10307
Rhea,TN,2237,3729,5966
Roane,TN,3898,9291,13189
Robertson,TN,3904,4117,8021
Rutherford,TN,7773,9089,16862
Scott,TN,734,3397,4131
Sequatchie,TN,1011,1212,2223
Sevier,TN,1476,8741,10217
Shelby,TN,76996,154902,231898
Smith,TN,1831,2532,4363
Stewart,TN,1057,1484,2541
Sullivan,TN,9991,30034,40025
Sumner,TN,7592,8895,16487
Tipton,TN,4943,3493,8436
Trousdale,TN,649,946,1595
Unicoi,TN,843,4237,5080
Union,TN,449,2483,2932
Van Buren,TN,507,609,1116
Warren,TN,3814,3904,7718
Washington,TN,4925,17812,22737
Wayne,TN,1208,2923,4131
Weakley,TN,4525,4846,9371
White,TN,1750,3007,4757
Williamson,TN,4867,4851,9718
Wilson,TN,5648,5652,11300
Anderson,TX,3196,6275,9471
Andrews,TX,1312,2322,3634
Angelina,TX,6111,9819,15930
Aransas,TX,417,2298,2715
Archer,TX,413,1944,2357
Armstrong,TX,206,735,941
Atascosa,TX,771,4327,5098
Austin,TX,1084,3270,4354
Bailey,TX,563,1994,2558
Bandera,TX,423,1377,1800
Bastrop,TX,975,4142,5117
Baylor,TX,443,1721,2164
Bee,TX,589,4952,5544
Bell,TX,3547,17598,21145
Bexar,TX,16598,168276,184874
Blanco,TX,223,1234,1457
Borden,TX,112,274,386
Bosque,TX,727,3194,3921
Bowie,TX,7165,12434,19599
Brazoria,TX,8026,22070,30103
Brazos,TX,2437,13138,15579
Brewster,TX,342,1748,2091
Briscoe,TX,219,939,1158
Brooks,TX,166,2438,2604
Brown,TX,1606,6996,8602
Burleson,TX,694,2569,3263
Burnet,TX,643,3335,3978
Caldwell,TX,837,4291,5130
Calhoun,TX,1065,4284,5350
Callahan,TX,737,2358,3096
Cameron,TX,2042,27485,29527
Camp,TX,1074,1827,2901
Carson,TX,570,2115,2685
Cass,TX,2883,4466,7350
Castro,TX,623,2214,2838
Chambers,TX,1329,2278,3607
Cherokee,TX,3791,5817,9608
Childress,TX,621,2138,2759
Clay,TX,665,2509,3174
Cochran,TX,449,1181,1630
Coke,TX,208,950,1159
Coleman,TX,1153,2956,4109
Collin,TX,3850,12412,16262
Collingsworth,TX,475,1458,1933
Colorado,TX,1163,4272,5438
Comal,TX,724,5984,6710
Comanche,TX,708,3416,4125
Concho,TX,197,913,1110
Cooke,TX,1412,6510,7922
Coryell,TX,1172,4685,5857
Cottle,TX,266,1010,1276
Crane,TX,712,991,1703
Crockett,TX,279,1080,1359
Crosby,TX,401,2439,2840
Culberson,TX,145,628,773
Dallam,TX,430,1578,2008
Dallas,TX,55552,308002,363554
Dawson,TX,900,3613,4513
Deaf Smith,TX,691,4019,4713
Delta,TX,475,1407,1882
Denton,TX,3178,15685,18863
DeWitt,TX,784,4460,5244
Dickens,TX,295,1239,1534
Dimmit,TX,177,1480,1660
Donley,TX,268,1359,1627
Duval,TX,121,4362,4483
Eastland,TX,1013,5337,6350
Ector,TX,8671,15869,24540
Edwards,TX,82,557,639
Ellis,TX,2838,9225,12067
El Paso,TX,5111,63005,68116
Erath,TX,935,5124,6059
Falls,TX,1364,4335,5699
Fannin,TX,1661,5516,7177
Fayette,TX,1562,4213,5775
Fisher,TX,268,2115,2385
Floyd,TX,847,2770,3617
Foard,TX,168,810,978
Fort Bend,TX,2447,9066,11514
Franklin,TX,507,1482,1989
Freestone,TX,1069,3024,4093
Frio,TX,307,2125,2432
Gaines,TX,1037,2488,3531
Galveston,TX,10322,42270,52592
Garza,TX,383,1277,1660
Gillespie,TX,432,3670,4105
Glasscock,TX,172,275,447
Goliad,TX,156,1397,1553
Gonzales,TX,983,3406,4389
Gray,TX,2427,8368,10795
Grayson,TX,4615,18386,23001
Gregg,TX,8109,15011,23120
Grimes,TX,976,2549,3525
Guadalupe,TX,1241,7861,9102
Hale,TX,2309,7989,10298
Hall,TX,434,1791,2225
Hamilton,TX,452,2382,2834
Hansford,TX,437,1751,2188
Hardeman,TX,531,2018,2549
Hardin,TX,3979,4880,8862
Harris,TX,86412,384625,471037
Harrison,TX,5324,8627,13951
Hartley,TX,264,896,1160
Haskell,TX,610,2601,3211
Hays,TX,643,5539,6183
Hemphill,TX,201,1099,1300
Henderson,TX,2497,5434,7932
Hidalgo,TX,2569,34542,37111
Hill,TX,1751,5224,6977
Hockley,TX,1456,4691,6147
Hood,TX,411,1748,2161
Hopkins,TX,1932,4560,6492
Houston,TX,2062,4173,6237
Howard,TX,2789,7709,10501
Hudspeth,TX,132,574,707
Hunt,TX,3469,9436,12905
Hutchinson,TX,2919,7229,10148
Irion,TX,92,398,490
Jack,TX,512,2099,2611
Jackson,TX,1145,3136,4286
Jasper,TX,2906,4277,7183
Jeff Davis,TX,66,430,496
Jefferson,TX,21824,56039,77868
Jim Hogg,TX,53,1499,1555
Jim Wells,TX,913,9131,10050
Johnson,TX,2709,9702,12411
Jones,TX,931,4048,4979
Karnes,TX,686,3613,4299
Kaufman,TX,2350,5742,8092
Kendall,TX,364,2107,2471
Kenedy,TX,7,176,183
Kent,TX,188,446,634
Kerr,TX,1073,5570,6643
Kimble,TX,264,1103,1368
King,TX,71,153,224
Kinney,TX,68,531,599
Kleberg,TX,670,7346,8016
Knox,TX,325,1802,2127
Lamar,TX,2903,8030,10933
Lamb,TX,1460,4862,6322
Lampasas,TX,460,2358,2818
La Salle,TX,112,969,1081
Lavaca,TX,1451,3863,5314
Lee,TX,631,2358,2989
Leon,TX,880,2195,3075
Liberty,TX,3393,6215,9608
Limestone,TX,1402,4281,5683
Lipscomb,TX,187,1358,1545
Live Oak,TX,484,1860,2344
Llano,TX,464,2361,2825
Loving,TX,40,41,81
Lubbock,TX,9078,41076,50154
Lynn,TX,544,2338,2882
McCulloch,TX,359,2300,2659
McLennan,TX,8268,38346,46639
McMullen,TX,99,329,428
Madison,TX,765,1602,2367
Marion,TX,957,1897,2854
Martin,TX,539,716,1255
Mason,TX,169,1349,1518
Matagorda,TX,1777,6689,8466
Maverick,TX,165,2341,2506
Medina,TX,722,4529,5251
Menard,TX,118,853,971
Midland,TX,5675,17545,23222
Milam,TX,1525,4883,6409
Mills,TX,296,1367,1663
Mitchell,TX,499,2482,2981
Montague,TX,914,4291,5205
Montgomery,TX,4879,8374,13255
Moore,TX,1258,3737,4996
Morris,TX,1323,2765,4088
Motley,TX,295,812,1107
Nacogdoches,TX,3196,6684,9880
Navarro,TX,2245,8141,10388
Newton,TX,1509,2031,3541
Nolan,TX,1185,4753,5938
Nueces,TX,7159,60332,67491
Ochiltree,TX,492,2640,3132
Oldham,TX,230,557,788
Orange,TX,8845,12371,21216
Palo Pinto,TX,1257,6179,7436
Panola,TX,2650,3297,5947
Parker,TX,1934,7369,9303
Parmer,TX,730,2372,3102
Pecos,TX,900,3116,4019
Polk,TX,1712,2854,4567
Potter,TX,5486,21576,27072
Presidio,TX,132,1450,1582
Rains,TX,306,898,1204
Randall,TX,3128,15460,18592
Reagan,TX,288,824,1112
Real,TX,136,567,703
Red River,TX,1554,3550,5104
Reeves,TX,743,2766,3509
Refugio,TX,486,2813,3299
Roberts,TX,113,401,514
Robertson,TX,944,3798,4742
Rockwall,TX,582,1392,1975
Runnels,TX,668,3155,3823
Rusk,TX,4729,7817,12546
Sabine,TX,935,1533,2468
San Augustine,TX,1137,1323,2460
San Jacinto,TX,693,1616,2309
San Patricio,TX,1876,10535,12411
San Saba,TX,465,1675,2140
Schleicher,TX,178,774,952
Scurry,TX,1084,3776,4861
Shackelford,TX,277,1230,1507
Shelby,TX,3285,3638,6923
Sherman,TX,376,1020,1396
Smith,TX,9595,20976,30571
Somervell,TX,204,697,901
Starr,TX,71,5296,5367
Stephens,TX,525,2526,3051
Sterling,TX,54,321,375
Stonewall,TX,262,848,1110
Sutton,TX,147,763,910
Swisher,TX,623,2937,3560
Tarrant,TX,29256,161491,190747
Taylor,TX,4289,21325,25626
Terrell,TX,149,451,601
Terry,TX,854,3573,4427
Throckmorton,TX,126,935,1061
Titus,TX,1886,3889,5775
Tom Green,TX,3074,16456,19536
Travis,TX,8424,73976,82520
Trinity,TX,997,1782,2779
Tyler,TX,1462,2324,3786
Upshur,TX,2886,3999,6885
Upton,TX,459,1127,1586
Uvalde,TX,768,3988,4759
Val Verde,TX,573,5119,5698
Van Zandt,TX,2091,4660,6751
Victoria,TX,2336,12394,14730
Walker,TX,1452,4337,5789
Waller,TX,797,2642,3439
Ward,TX,1382,2883,4265
Washington,TX,677,4930,5607
Webb,TX,304,11522,11826
Wharton,TX,1882,8077,9959
Wheeler,TX,570,1988,2558
Wichita,TX,6087,27324,33414
Wilbarger,TX,1292,3905,5198
Willacy,TX,465,3173,3638
Williamson,TX,1669,8451,10123
Wilson,TX,542,3657,4199
Winkler,TX,1249,2329,3579
Wise,TX,1107,4757,5864
Wood,TX,2020,4238,6259
Yoakum,TX,724,1738,2462
Young,TX,1004,4342,5346
Zapata,TX,52,1160,1212
Zavala,TX,214,2000,2215
Beaver,UT,,,
Box Elder,UT,,,
Cache,UT,,,
Carbon,UT,,,
Daggett,UT,,,
Davis,UT,,,
Duchesne,UT,,,
Emery,UT,,,
Garfield,UT,,,
Grand,UT,,,
Iron,UT,,,
Juab,UT,,,
Kane,UT,,,
Millard,UT,,,
Morgan,UT,,,
Piute,UT,,,
Rich,UT,,,
Salt Lake,UT,,,
San Juan,UT,,,
Sanpete,UT,,,
Sevier,UT,,,
Summit,UT,,,
Tooele,UT,,,
Uintah,UT,,,
Utah,UT,,,
Wasatch,UT,,,
Washington,UT,,,
Wayne,UT,,,
Weber,UT,,,
Addison,VT,,,
Bennington,VT,,,
Caledonia,VT,,,
Chittenden,VT,,,
Essex,VT,,,
Franklin,VT,,,
Grand Isle,VT,,,
Lamoille,VT,,,
Orange,VT,,,
Orleans,VT,,,
Rutland,VT,,,
Washington,VT,,,
Windham,VT,,,
Windsor,VT,,,
Accomack,VA,3460,5698,9181
Albemarle,VA,1657,6767,8441
Alleghany,VA,1615,4296,5915
Amelia,VA,832,1687,2528
Amherst,VA,2449,4199,6674
Appomattox,VA,1512,2509,4037
Arlington,VA,6746,54270,61326
Augusta,VA,2483,8341,10900
Bath,VA,529,1366,1897
Bedford Co.,VA,3995,5997,10220
Bland,VA,361,1498,1862
Botetourt,VA,1267,3870,5140
Brunswick,VA,2088,3049,5147
Buchanan,VA,1067,8702,9816
Buckingham,VA,1185,2011,3204
Campbell,VA,4425,7727,12811
Caroline,VA,1084,3327,4426
Carroll,VA,958,6682,7651
Charles City,VA,176,1777,1960
Charlotte,VA,2163,2087,4265
Chesterfield,VA,11504,27730,39292
Clarke,VA,742,1895,2644
Craig,VA,256,1000,1258
Culpeper,VA,1217,3468,4694
Cumberland,VA,602,1822,2432
Dickenson,VA,639,6767,7415
Dinwiddie,VA,2245,3002,5257
Essex,VA,468,1688,2164
Fairfax Co.,VA,14805,102258,117319
Fauquier,VA,1536,4944,6501
Floyd,VA,537,2990,3537
Fluvanna,VA,660,1482,2145
Franklin Co.,VA,3219,5061,8308
Frederick,VA,2137,5308,7454
Giles,VA,1372,4767,6277
Gloucester,VA,1526,2829,4364
Goochland,VA,836,2605,3461
Grayson,VA,1090,5489,6587
Greene,VA,433,1111,1549
Greensville,VA,1256,1896,3165
Halifax,VA,4897,6751,11689
Hanover,VA,3330,7504,10847
Henrico,VA,11868,42812,54726
Henry,VA,6802,8121,15224
Highland,VA,166,903,1069
Isle of Wight,VA,2328,3289,5635
James City,VA,1083,2964,4065
King and Queen,VA,614,1450,2073
King George,VA,632,1559,2195
King William,VA,615,1810,2431
Lancaster,VA,876,2774,3650
Lee,VA,827,8555,9399
Loudoun,VA,2117,7839,9970
Louisa,VA,1149,2800,3964
Lunenburg,VA,1630,2361,4012
Madison,VA,763,1666,2439
Mathews,VA,773,2000,2777
Mecklenburg,VA,4022,5417,9478
Middlesex,VA,655,1384,2042
Montgomery,VA,1712,9798,11547
Nelson,VA,1163,2250,3426
New Kent,VA,609,1291,1904
Northampton,VA,1129,2828,3974
Northumberland,VA,968,2515,3492
Nottoway,VA,1673,3143,4830
Orange,VA,1050,2606,3661
Page,VA,995,5792,6800
Patrick,VA,1974,3292,5275
Pittsylvania,VA,9302,10523,19890
Powhatan,VA,929,1726,2663
Prince Edward,VA,1224,3424,4666
Prince George,VA,1920,2831,4761
Prince William,VA,5160,13510,18686
Pulaski,VA,1346,6906,8265
Rappahannock,VA,372,988,1363
Richmond Co.,VA,563,1501,2069
Roanoke Co.,VA,4745,16341,21124
Rockbridge,VA,885,3125,4014
Rockingham,VA,1817,9890,11715
Russell,VA,1369,7412,8872
Scott,VA,1474,8489,9984
Shenandoah,VA,1561,7115,8681
Smyth,VA,1808,7928,9751
Southampton,VA,2070,3179,5262
Spotsylvania,VA,1589,3322,4926
Stafford,VA,2197,4270,6482
Surry,VA,708,1649,2366
Sussex,VA,1135,2646,3794
Tazewell,VA,2023,9168,11338
Warren,VA,1479,3810,5296
Washington,VA,3092,9908,13029
Westmoreland,VA,943,2558,3506
Wise,VA,1635,10946,12606
Wythe,VA,1377,5403,6963
York,VA,3330,5726,9088
Alexandria,VA,4131,27616,31816
Bristol,VA,911,3461,4377
Buena Vista,VA,456,1201,1660
Charlottesville,VA,1781,9432,11335
Chesapeake,VA,11084,13077,24760
Colonial Heights,VA,2106,3300,5413
Covington,VA,846,2746,3595
Danville,VA,5391,11291,16874
Emporia,VA,716,1469,2191
Fairfax,VA,959,5116,6084
Falls Church,VA,504,3865,4382
Franklin,VA,511,1743,2256
Fredericksburg,VA,878,4178,5068
Galax,VA,304,2005,2309
Hampton,VA,10690,21840,32606
Harrisonburg,VA,453,3895,4352
Hopewell,VA,2092,4510,6743
Lexington,VA,177,1904,2085
Lynchburg,VA,3649,14248,18299
Manassas,VA,,,
Manassas Park,VA,,,
Martinsville,VA,1856,5345,7276
Newport News,VA,10763,26144,37069
Norfolk,VA,14500,50779,65829
Norton,VA,215,1050,1267
Petersburg,VA,2158,8997,11169
Poquoson,VA,,,
Portsmouth,VA,12127,25136,37381
Radford,VA,461,3283,3749
Richmond,VA,7325,59237,66668
Roanoke,VA,5269,24649,30008
Salem,VA,1507,5324,6846
Staunton,VA,1054,6163,7221
Suffolk,VA,4762,8596,13398
Virginia Beach,VA,10962,26417,37742
Waynesboro,VA,613,4747,5378
Williamsburg,VA,247,2147,2474
Winchester,VA,770,4055,4833
Adams,WA,,,
Asotin,WA,,,
Benton,WA,,,
Chelan,WA,,,
Clallam,WA,,,
